,heckmann_Acetate1_B1,heckmann_Acetate1_B2,heckmann_Acetate2_B1,heckmann_Acetate2_B2,heckmann_Acetate3_B1,heckmann_Acetate3_B2,heckmann_C13_A3_B1,heckmann_C13_A3_B2,heckmann_EVO1_B1,heckmann_EVO1_B2,heckmann_EVO2_B1,heckmann_EVO2_B2,heckmann_GLU_A10_B1,heckmann_GLU_A10_B2,heckmann_GLU_A4_B1,heckmann_GLU_A4_B2,heckmann_GLU_A6_B1,heckmann_GLU_A6_B2,heckmann_GLU_A8_B1,heckmann_GLU_A8_B2,heckmann_Glycerol2_B1,heckmann_Glycerol2_B2,heckmann_pgiEVO1_B1,heckmann_pgiEVO1_B2,heckmann_pgiEVO2_B1,heckmann_pgiEVO2_B2,heckmann_pgiEVO3_B1,heckmann_pgiEVO3_B2,heckmann_pgiEVO4_B1,heckmann_pgiEVO4_B2,heckmann_pgiEVO5_B1,heckmann_pgiEVO5_B2,heckmann_pgiEVO6_B1,heckmann_pgiEVO6_B2,heckmann_pgiEVO7_B1,heckmann_pgiEVO7_B2,heckmann_ptsEvo1_B1,heckmann_ptsEvo1_B2,heckmann_ptsEvo2_B1,heckmann_ptsEvo2_B2,heckmann_ptsEvo3_B1,heckmann_ptsEvo3_B2,heckmann_ptsEvo4_B1,heckmann_ptsEvo4_B2,heckmann_sdhEvo1_B1,heckmann_sdhEvo1_B2,heckmann_sdhEvo2_B1,heckmann_sdhEvo2_B2,heckmann_sdhEvo3_B1,heckmann_sdhEvo3_B2,heckmann_tpiEvo2_B1,heckmann_tpiEvo2_B2,heckmann_tpiEvo3_B1,heckmann_tpiEvo3_B2,heckmann_tpiEvo4_B1,heckmann_tpiEvo4_B2,heckmann_Xylose1_B1,heckmann_Xylose1_B2,heckmann_Xylose2_B1,heckmann_Xylose2_B2,heckmann_Xylose3_B1,heckmann_Xylose3_B2,heckmann_Xylose4_B1,heckmann_Xylose4_B2,BOP27(4gL Acetate)R1,BOP27(4gL Acetate)R2,"BOP27(4gLglucose, 5mM methionine)R1","BOP27(4gLglucose, 5mM methionine)R2","BOP27(4gLglucose, W2, 2gL cytidine)R1","BOP27(4gLglucose, W2, 2gL cytidine)R2","BOP27(4gl glucose, M9)R1","BOP27(4gl glucose, M9)R2","BOP27(4glglucose, W2, 2gl glutamine)R1","BOP27(4glglucose, W2, 2gl glutamine)R2",BOP27(4glglucose_NoTE_wDPD)R1,BOP27(4glglucose_NoTE_wDPD)R2,BOP27(Acetylglucosamine)R1,BOP27(Acetylglucosamine)R2,BOP27(Fruc)R1,BOP27(Fruc)R2,BOP27(Fumarate)R1,BOP27(Fumarate)R2,BOP27(Galactose)R1,BOP27(Galactose)R2,BOP27(Glucarate)R1,BOP27(Glucarate)R2,BOP27(Glucose wPQ)R1,BOP27(Glucose wPQ)R2,BOP27(LB)R1,BOP27(LB)R2,BOP27(Pyruvate)R1,BOP27(Pyruvate)R2,BOP27(Sorbitol)R1,BOP27(Sorbitol)R2,BOP27(W2wCytosine)R1,BOP27(W2wCytosine)R2,BOP27(pH5.5)R1,BOP27(pH5.5)R2,CRPAR1 B1,CRPAR1 B2,CRPAR1AR2 B1,CRPAR1AR2 B2,CRPAR2 B1,CRPAR2 B2,Del-Cra_Acetate R1,Del-Cra_Acetate R2,RPOBE546V(Glucose)R1,RPOBE546V(Glucose)R2,RPOBE546V(LB)R1,RPOBE546V(LB)R2,RPOBE672K(Glucose)R1,RPOBE672K(Glucose)R2,RPOBE672K(LB)R1,RPOBE672K(LB)R2,del-cra glucose R1,del-cra glucose R2,del-cra(Fructose)R1,del-cra(Fructose)R2,del-crp glucose R1,del-crp glucose R2,del-crp glycerol R1,del-crp glycerol R2,evo04R1,evo06R3,pgi1R1,pgi1R3,TCS_WT_etoh__PnPR1,TCS_WT_etoh__PnPR2,WT_42C__PnPR1,WT_42C__PnPR2,glu_glu_ale4__glu_403_13__PnPR1,glu_glu_ale4__glu_403_13__PnPR2,hot_tale_hot_ale3_30C__3_228_30C__PnPR1,hot_tale_hot_ale3_30C__3_228_30C__PnPR2,hot_tale_hot_ale3_37C__3_228_37C__PnPR1,hot_tale_hot_ale3_37C__3_228_37C__PnPR2,hot_tale_hot_ale3_44C__3_228_44C__PnPR1,hot_tale_hot_ale3_44C__3_228_44C__PnPR2,hot_tale_hot_ale3_mid_30C__3_181_30C__PnPR1,hot_tale_hot_ale3_mid_30C__3_181_30C__PnPR2,hot_tale_hot_ale3_mid_37C__3_181_37C__PnPR1,hot_tale_hot_ale3_mid_37C__3_181_37C__PnPR2,hot_tale_hot_ale3_mid_44C__3_181_44C__PnPR1,hot_tale_hot_ale3_mid_44C__3_181_44C__PnPR2,ros_tale_7_103_0pq__PnPR1,ros_tale_7_103_0pq__PnPR2,ros_tale_7_103_250pq__PnPR1,ros_tale_7_103_250pq__PnPR2,ros_tale_7_103_750pq__PnPR1,ros_tale_7_103_750pq__PnPR2,tcs_del_baeR_etoh__PnPR1,tcs_del_baeR_etoh__PnPR2,tcs_del_phoB_m9__PnPR1,tcs_del_phoB_m9__PnPR2,tcs_del_phoB_m9p__PnPR1,tcs_del_phoB_m9p__PnPR2,tcs_del_rcsB_etoh__PnPR1,tcs_del_rcsB_etoh__PnPR2,tcs_wt_CuSO4__PnPR1,tcs_wt_CuSO4__PnPR2,tcs_wt_lb__PnPR1,tcs_wt_lb__PnPR2
b1839,-0.87198935,-0.95333999,-0.312861087,-0.47789177,-0.843985974,-1.189281564,-0.194097655,-0.082714221,-0.531897642,-0.47835215,-0.687921349,-0.792825154,-0.791903923,-0.508637078,0.500576846,-0.500576846,0.079364076,0.248445019,-0.890899697,-1.534502738,-1.480858658,-1.479860429,-1.539613662,-1.431043909,-1.4422004,-0.515533964,-0.819384397,-0.588133709,-0.079809516,-0.062016141,-0.978063482,-0.887933381,0.107477775,-0.924882279,-0.057562351,0.343036707,-1.074706368,-1.321104299,-0.443591132,-0.876579892,0.163607468,-0.272236834,-0.079577617,-0.460692779,-1.359039194,-1.104008926,-0.466721163,-0.576920147,0.054220162,-0.577697352,-0.930775031,-1.272068779,-1.381944101,-1.386137947,-0.699234603,-0.780717725,-1.514602683,-1.506191265,-1.46339903,-1.462693613,0.258962187,-0.900402814,-0.15181361,-0.25320531,-1.104703842,1.12120674,2.00342189,0.67517657,0.600963734,1.721558245,0.377797821,0.630898897,0.512860333,2.117169747,1.091569188,1.597801689,-0.415773475,0.739026207,1.561492597,2.387857073,1.781802871,1.367518512,-0.726060484,1.703627432,2.14817733,2.13990314,0.871192099,-0.327057944,0.769993225,0.813233144,-0.402107316,-1.073751839,-0.287162106,-0.205390643,0.747202107,-0.371594404,-2.268747843,-2.314049938,0.059384006,-0.072230426,2.247757739,1.692885356,2.488008788,2.401794128,0.024317622,-0.74211331,-2.03226529,-1.708044673,1.268753213,-1.479148725,0.11725028,0.113674839,-0.723455672,-0.673351245,0.819594152,0.450968755,1.261909531,3.38318987,1.519046773,-2.079216179,1.302770493,1.417115939,0.006562715,-0.006562715,-0.12838931,0.783441168,-0.063403486,-0.667626946,2.40925349,1.648138025,-0.409245021,0.409245021,-1.141147737,0.442141171,-1.351391054,0.932088319,-0.209153799,1.218135157,1.750711759,0.174365977,-0.230850577,-0.615512201,0.788478694,0.479823546,-0.6082378,-0.796031227,0.969691644,-1.187121114,0.080969176,0.057359616,-1.028525418,-1.306137441,0.066921814,0.396824673,-0.278688515,0.046327948,2.881909292,-0.404123259,0.521891043,0.041997062,1.626633574,1.218699023
b3794,-0.641748738,-0.723684941,-0.520245494,-0.52217891,0.228597872,0.265543954,-0.176831297,-0.162539192,-0.513560899,-0.505817671,-0.275763386,-0.356066991,-0.345939363,-0.356627183,-0.028465656,0.028465656,-0.473928639,-0.439895524,-0.598496022,-0.653030438,-0.585616918,-0.584590695,-0.690477757,-0.57895175,-0.57973468,-0.554261675,-0.251336578,-0.468994927,-0.277353409,-0.255498212,-0.544994986,-0.552332286,-0.530922367,-0.552603138,0.423365594,0.394561534,-0.650620889,-0.682507962,0.488680626,0.294243324,-0.378227315,-0.505019128,-0.025142587,-0.330928362,-0.627203152,-0.632807433,-0.392235769,-0.430057889,0.416095075,-0.57680212,-0.631614692,-0.614192175,-0.679501854,-0.683788921,-0.271364378,-0.242899401,0.365207201,0.373984474,0.63549622,0.526149684,0.920346216,0.568969623,0.404790765,0.03658957,-1.335270086,-0.729882737,2.765021283,-0.099423037,0.619661068,-1.174650588,0.96967413,0.081256065,0.826872475,-0.190166236,0.418366726,-0.131438022,-0.075023228,0.15550991,0.166569488,0.144115815,-0.026089321,1.586245846,0.386098894,0.048981599,0.169083509,-0.181327268,0.610012621,0.23794537,-0.062681719,-0.339116255,0.020446679,-1.334212356,-1.57434464,-0.211543808,-1.839350939,0.190221564,0.441265778,-0.581673517,0.436473017,0.80427919,1.015899024,0.412640783,2.448261795,2.473002079,-0.638521576,-0.961202259,-0.528681576,-0.208155566,0.944635373,0.727943515,-1.88708732,-0.103627808,0.378605385,1.654682798,0.63088998,0.423628233,1.036112183,0.539484497,0.210498444,-0.697295118,6.794169547,1.135256935,-0.443053479,0.443053479,-0.32305306,2.670855775,0.600652646,0.744548347,-0.135691986,0.477125818,-0.457434297,0.457434297,0.203582983,-0.178154854,-0.518591548,-0.480108265,-0.025460489,0.025558585,-0.001687122,0.39582047,-1.415562572,-0.213633474,-2.226068826,-1.646581035,1.433339452,0.271531902,0.685545327,1.529669229,1.069834217,-0.409868318,-1.034844108,-0.163879459,0.154157585,0.087368208,-0.005769096,0.242970323,-1.629745156,-1.668335587,-0.612276363,-0.007096714,0.390787882,-0.008757975
b2104,-1.385554916,-1.25612369,-0.088390519,-0.149496701,-0.719268625,-0.982606076,-0.281055367,0.067109184,0.202254201,0.017331248,0.153505942,-0.05939348,0.913867046,0.837644259,0.041507192,-0.041507192,0.038638454,0.118757548,-0.385760059,-0.680913415,-0.466300855,-0.386389313,-0.546448354,-0.410572007,-0.191826154,-0.252675043,-0.083379532,0.164634706,0.476872667,0.31845204,-0.070416945,0.155984092,0.347244648,0.108799036,0.049311251,0.107547344,-0.455460925,-1.098473387,-1.064905082,-1.026079256,0.193168583,0.389642692,-0.580167959,-1.349051273,-0.143012558,-0.211624887,0.063783062,0.112593452,0.374273146,-0.034827739,-0.166887274,-0.252001872,0.165279747,-0.265891713,-0.220406428,-0.031998986,-0.217407873,-0.573760426,-0.187911399,-0.00618883,0.204434329,-0.114255891,0.058050784,-0.200329996,0.328383873,2.472433974,1.717460054,1.784156791,1.647183726,-0.456827741,1.490161484,0.747675166,1.944756364,1.830695528,1.118478112,2.00863956,0.069461335,1.672430954,0.37009725,2.822426118,-3.688585041,-3.660358462,-3.875676196,-3.750390189,3.114911381,4.06674859,1.332042027,-1.172974901,-4.228178527,-4.196275661,-4.68162877,-4.687048768,0.154342668,0.394018537,3.006315716,1.571909579,3.131403968,1.947629622,0.874746789,2.668559447,2.328296168,1.024988416,2.466675281,2.184303695,-0.886327607,0.438365557,-2.379406876,-2.221916218,-3.846785214,-3.788322391,2.406847978,-0.533020189,-4.623183113,-4.659467772,2.121914544,0.44136921,0.182786505,3.053833801,2.74903577,-0.444450979,1.591470968,2.22923097,0.072248309,-0.072248309,0.888833631,1.863336601,-3.704370458,-3.625262595,0.567308905,0.216756861,-0.949937526,0.949937526,-0.900213708,1.587251128,-0.86693889,0.985565724,-1.962272207,0.055978795,1.495686339,0.93180378,0.6515402,-0.663338062,0.434587496,0.187007292,-0.640569498,1.032326691,1.23675187,-0.819640796,0.960298407,1.244683598,-3.73320272,-3.705327933,-0.278800475,1.204822928,-0.553494772,0.962452519,-3.728388572,-3.786953228,-3.598725987,-3.55666136,-3.683371923,-3.558240937
b2186,1.17967841,0.58542587,0.927127775,1.064550884,0.739302383,0.790686892,0.124634625,0.567897636,0.150695202,0.21799244,-0.38075679,0.804573638,0.4612927,0.519854571,-0.004172838,0.004172838,-0.128611211,0.75280543,0.214456809,0.220384733,0.583797802,0.648493885,-0.053391917,0.958911557,-0.536232311,-0.481970678,0.498863401,-0.64381166,-0.573720376,-0.620049912,1.175045544,0.134288402,1.115844076,0.500812964,1.01201161,0.342896559,-0.105617543,-0.409749465,-0.373422197,-0.493997892,-0.08677592,-0.813561398,0.049917474,-0.525724512,0.071562704,0.43296196,0.375372039,0.264774227,1.092948463,0.497275431,0.193162527,0.17299454,0.755876216,0.172736435,0.34686609,0.145087265,1.463747807,1.338992552,0.993081429,1.427726377,1.287675151,0.671784081,0.760175162,0.626018445,5.453624673,5.545545783,3.96617314,5.265531921,-0.154546514,2.828070094,0.170868312,0.172564513,1.590269645,1.487464524,5.019955129,4.881814353,4.689464713,2.424041413,2.122821901,4.143863184,5.052510809,5.480065269,3.319890816,4.719147593,5.382064288,4.524875023,2.207557908,2.870095356,4.202924618,3.956675714,4.389903529,3.601740559,-0.182382636,-0.136851853,4.304688086,2.576667091,5.67453748,2.349047357,4.856932061,2.639634573,2.982805738,4.761738426,0.9460764,3.598596637,3.114077364,3.061785285,-0.51332543,3.065276955,1.052311596,2.722885692,-0.144859116,-0.146796566,1.21333384,2.19308521,1.362632325,1.916667257,-0.552527182,-0.549094351,3.717555498,3.28099094,3.398280194,4.50259512,-0.512523859,0.512523859,-0.551511439,4.320880532,0.947930659,0.456259597,2.622902238,-0.583190917,-1.206455468,1.206455468,0.345201508,0.188655939,-1.097475176,-1.418985224,-1.001639501,-0.954169111,-2.214576122,-2.259015405,-2.235199026,-2.181287107,-2.204350548,-2.239268433,0.74363335,0.802174333,-1.422369338,-0.169330324,1.458041244,1.432482229,-0.788750259,-0.220883259,-1.118369431,-0.975209294,-1.573847472,-1.566623329,-0.544465618,-0.60801447,1.550293969,-0.604532372,-0.611186418,-0.478396308
b0199,-0.394720743,-1.080526223,-0.852688502,-0.987209096,-0.269619368,-0.605323436,-0.069630954,-0.068301299,0.064927814,0.438583823,0.129222766,0.67980773,0.547490844,0.540253633,-0.004695556,0.004695556,-0.617613309,-0.161724715,-0.071316228,-0.12015115,0.085004782,-0.069617664,-0.649318016,-0.588440484,-0.313898021,0.011083523,-0.366634041,-0.585119509,0.114074004,0.25513881,-0.533081479,-0.517765351,-0.407992164,-0.418397534,-0.149780818,-0.556602152,-0.094749339,-0.096344411,-0.254082846,-0.293837101,0.29974887,-0.23069823,-0.263772231,-0.332890453,0.015879488,-0.072967201,-0.0407298,-0.202707326,0.146711726,-0.040162262,-0.050946606,-0.132792234,-0.014944398,-0.264468726,0.045376154,0.243700021,0.09828135,-0.166932174,0.072606536,-0.089547368,0.407165292,0.000160977,-0.036514407,-0.201288682,-0.952561392,-0.511545729,0.219629227,-0.776212329,1.244662061,-0.737967663,0.314688957,-0.404042521,0.678848003,-0.521966113,0.517413042,1.308344237,0.206698973,1.555666699,-0.326317775,2.136586756,1.584405964,1.511291961,1.059216542,1.335769861,2.100638682,1.542677377,0.486805376,0.349457646,-1.478292622,-1.663320766,1.580990276,1.285719148,-0.52272693,0.194020104,0.991222586,0.83959286,2.002742405,2.017100945,1.400487992,1.545630482,2.051993806,1.833710569,-0.908811316,-4.71288505,-2.290328541,-2.969314498,-0.999227619,-0.623537475,-4.386133228,-2.499036556,-1.885688007,0.043916178,-3.818995397,-4.601407951,0.27677206,0.530454634,-0.497072573,-3.162301811,1.828607028,0.771608259,0.702267943,1.052464341,-0.246622388,0.246622388,-0.700957574,-0.04105348,-6.079019444,-6.045170323,0.862868206,-2.143452159,-0.650414175,0.650414175,1.184310459,-0.570589265,0.654251922,-0.352709951,-1.324458081,-1.627296414,-1.288405387,0.948134808,-2.277546428,-0.566281337,-2.506869467,-1.659105091,-3.102194051,-2.659723218,-3.002198296,-1.525055516,-1.807141318,-3.031111479,-4.895233955,-4.869882703,-1.565833351,-2.387534964,-2.562725858,-3.351740977,-6.089086777,-6.113227518,-1.647946979,-5.236710861,-4.657438896,-4.964899472
b0652,0.366232488,0.820679736,0.763445173,1.003249273,1.428611235,1.383883531,-0.084370888,-0.070163027,0.007734913,0.015488802,0.285437611,0.204988786,0.256567771,0.245853399,0.007797163,-0.007797163,0.199002833,0.373204681,0.149144558,0.177523699,-0.156900623,-0.15587475,0.604119493,0.717112253,0.099709322,0.125289543,0.098543235,0.083628646,0.586028095,0.608008181,0.183734393,0.176360796,-0.089963441,-0.111642165,0.444763973,0.416098998,-0.209650269,-0.241534059,-0.169491906,-0.212151709,0.751033845,0.090814065,0.195581469,0.131637016,-0.186234897,0.133562389,0.241529913,0.481407922,1.042871898,1.229844556,0.758296021,0.713628365,0.464429551,0.315819559,1.159355635,1.096925192,-0.014517689,-0.148036115,0.312757573,0.233756403,0.497872044,0.987436106,1.172870841,0.558935989,0.032562191,0.146192487,-0.422035147,-0.628983126,1.324513079,-0.76143466,0.256337693,0.011401217,0.332650762,0.056436423,0.25601377,0.160822709,-0.135418713,1.761939873,1.106523716,1.137154374,0.600279646,0.403745311,0.141705376,0.709326646,-0.197118205,-0.560147625,0.123482951,-0.30933159,-2.166592197,-3.065300989,1.74826271,-0.330464511,-1.326893011,0.407469775,1.591469403,1.931253551,0.188042086,-0.073387447,0.816115796,-1.308397302,1.470788304,-0.574970131,0.164354867,1.186227839,-1.230545072,-2.325420252,-1.70552187,-0.740767071,-1.429282293,-1.988403935,-3.243806741,-1.263422783,-2.212200759,-3.181491213,-0.235608385,0.07929042,-0.128436564,-0.906460971,-1.070718756,-0.839667519,-0.600211143,-0.8355172,-0.218571841,0.218571841,0.468592159,-0.198211876,0.427443433,0.418126074,-0.918065536,-0.155349145,-0.385230913,0.385230913,0.261818204,0.864683317,-0.449972925,-0.409215201,-0.592739539,0.91252722,1.124766976,0.512956029,-0.207116737,0.089616926,-1.683779794,0.55038446,1.773358775,1.573144962,1.117298117,1.657807369,0.972179261,2.133759202,-0.60722255,1.16519499,1.643556951,0.775965085,0.292872955,0.892630657,0.247378634,0.424082713,0.282604303,-1.192301549,0.589920489,-0.529421728
b0948,0.560649497,0.004705675,0.174716465,0.172738797,-0.101393804,-0.55028758,0.224148842,0.301627663,0.035166085,0.286374549,0.426255889,0.283793315,0.868934922,0.791085156,0.309878938,-0.309878938,-0.681883344,-0.84268337,-0.35199858,-0.183452085,-0.173160022,0.010305834,0.471003207,-0.133831518,0.163090944,0.23158562,-0.081348011,0.134565249,0.310268457,0.149749571,0.351669413,0.314825063,0.118548871,0.185476958,0.264743435,0.041619972,0.106506709,0.21553953,-0.402670173,-0.485793086,0.872527894,0.126828613,-0.000546176,-0.08869974,-0.491669746,-0.202234373,-0.553143314,-0.675625689,0.390739013,-0.407761763,0.152347633,-0.478367945,-0.332431523,-0.241170732,-0.340831514,0.018249862,0.400248353,0.323081498,0.556050571,0.359544792,0.909668573,0.826155914,-0.007052337,0.311083729,-0.388779435,-0.105111547,-0.013040855,0.389752851,0.232521753,-1.757031917,0.355936005,-0.595886707,0.240730683,0.23629228,0.594505038,0.310431519,0.141327224,1.658180201,-0.803869041,-0.584718064,2.289061282,-0.638752616,0.374511638,0.35301582,2.984551561,0.208461725,0.160626466,0.290372318,1.369767929,0.253528528,-0.296585011,-1.04585595,-0.442732268,-0.451563234,-0.30958922,0.152673315,0.198009326,0.007243079,0.653649363,-0.28636569,0.527532641,0.444793006,0.549140043,1.089754889,-0.060661721,-1.367302711,-0.185245708,0.159580186,1.936197976,1.255778269,-0.467881798,-0.13950423,1.276936308,1.167130858,-0.002268936,-0.051631349,0.609401443,0.909718667,-0.481062987,-0.169349846,0.185340791,-0.456760163,-0.254423916,0.254423916,-0.350065836,-0.002394801,0.703302398,-0.291554947,0.414406171,0.65677113,-0.377782677,0.377782677,-0.514545155,0.722021307,-0.660765414,-0.374393573,-0.313331223,0.312010291,1.024208639,0.354543456,-0.476687157,-0.337624242,-0.589348684,0.303261885,0.062337084,-0.474605182,0.540384149,0.13811364,0.386464711,0.59985275,-0.110949188,0.364976874,0.807489705,-0.063743697,-0.63286156,-0.11898676,1.571582139,0.488455321,1.509180019,0.279602567,1.852615108,0.676177961
b2029,-0.672294479,-0.435227357,-0.697513049,-0.614133575,-0.885414813,-0.928157925,0.478573095,0.093109354,-0.204506345,0.019946908,0.089095682,-0.21795519,0.296507436,0.018788082,-0.055423816,0.055423816,0.449086849,0.133485887,-0.008515872,-0.472536052,0.602100149,0.659058292,-0.415372309,-0.273842628,-0.119896384,-0.054386613,-0.184058912,-0.219040484,0.330512149,-0.055599165,-0.243576951,-0.154545453,0.087248767,0.057506017,-0.119024115,0.052921013,-0.033359699,0.281870712,0.114041547,-0.189044755,0.014869362,0.172530449,-0.455321097,-0.298928111,-0.421996311,-0.442356706,-0.302258784,-0.130310127,0.087578414,-0.438065587,-0.857965455,-0.91166063,0.190402079,0.126553323,-0.185414958,-0.264554498,0.379117129,0.490158941,0.530297683,0.396548293,0.397279362,0.565173652,0.112316347,-0.061599325,-0.63470318,-0.996332518,0.555424981,0.410618137,0.889373144,-0.155002054,0.720282706,0.40194299,0.467036166,1.280413559,0.42492038,0.355370069,0.529916588,0.180384281,-0.655248433,-0.409497146,-0.440663505,-0.425995755,0.29020748,-0.132071,0.355195627,0.321360048,0.62966011,0.358173599,0.043341655,-0.023113707,-0.415520185,-0.328541576,0.146402615,-0.283044263,-0.31830041,0.19447083,0.457504785,0.783460124,0.448443747,0.612050161,0.72836504,0.142497181,-0.264938177,-0.139851186,-0.767633,-0.624755898,0.106773385,0.009793936,-0.14742001,-0.614212604,1.643518204,0.801251239,-0.428259835,0.164793073,1.017909108,0.90040754,0.96698124,0.321977457,0.838913452,0.313404169,0.904114738,0.523418595,-0.042952482,0.042952482,0.069579271,-0.279308438,0.130680597,1.0930957,0.975227307,0.038033607,0.978655111,-0.978655111,-0.991917265,0.751116422,0.487661027,-0.516357621,1.524049373,1.423313662,-0.358614537,0.553752163,-0.169686033,0.476739092,1.601166507,2.052082769,1.063729437,1.643039907,1.546181133,1.035228006,0.991487491,1.459193363,1.607193413,1.18381288,-0.068763824,1.221954961,1.650884718,1.780307938,0.230177128,0.047715036,-0.451516566,1.147031715,1.66884407,1.48418273
b0757,3.716663803,3.386295855,2.085210182,2.074118181,2.514638471,2.630896394,0.340737084,-0.21661696,-0.722453996,-0.760977784,-0.52903238,-0.76547031,0.146946362,0.394874748,0.147371519,-0.147371519,-0.746922333,-0.0999361,0.021222105,-0.004014772,0.748097406,0.4273821,0.769304909,0.770558499,0.163254224,0.451395504,1.176845938,0.327742425,0.374716022,0.023909519,1.054798949,1.055076198,0.769308358,0.90771908,4.728637426,4.608289762,1.838093549,1.749538287,1.090705178,0.310469107,2.184782324,2.024813851,4.046613033,3.822152219,-0.400630813,-0.170797171,-0.063227232,-0.207205109,-0.931458515,-0.125167129,0.823928807,0.881446644,4.977748157,5.088240329,0.174482737,0.432833858,0.363456712,-0.438254212,1.563349175,1.594124674,0.065968072,0.596762301,0.857734858,0.529300471,2.546919594,2.376946412,0.760954753,0.392890876,-1.230082368,-0.119305553,-2.238738095,0.116605019,0.896134432,-1.389962321,0.413504719,0.637287897,-0.131554066,-0.192577888,1.653337376,1.830934263,2.128648947,1.760327793,5.979716372,6.177495563,0.701029489,0.61501993,-0.472013127,0.433184094,1.74302022,0.773037922,1.645963541,0.535204978,-0.837251718,1.063418313,-0.582057127,-2.09274412,0.090251252,-0.280616489,1.932997532,1.586331282,1.520637582,0.87668059,1.140015735,2.194426216,1.344920029,0.952269533,-0.932300347,-0.772844005,0.316095502,1.341977366,-0.840266104,-1.048579691,1.5522526,0.660031147,-2.703137038,-1.338187308,-2.211096665,-0.839211087,-0.853202875,0.958863726,0.469738255,0.520838557,0.056704449,-0.056704449,1.328602953,1.706533552,3.413337541,1.788936514,0.732006886,0.434432554,-0.567781147,0.567781147,-0.271279058,0.086421025,0.074575811,-0.192430703,1.545349204,1.26448913,0.052350496,0.461077929,-1.105932828,-0.715796914,-0.408106604,-2.288434383,-0.208765153,-1.540722459,-0.851710003,0.553876715,-1.335528009,0.058035913,1.844506053,3.483221465,-1.06149984,-0.090215512,-0.503901038,0.958843278,3.82211457,1.201352325,2.829724729,1.761051828,2.887263743,2.185055427
b3843,1.214862503,0.877734969,1.194369621,1.521076202,0.998951563,0.998012713,0.690951057,0.819822792,0.719869084,0.688018748,0.6495255,0.703971247,0.16052699,0.44578778,-0.487023828,0.487023828,-0.023083972,0.011487149,-0.15072275,-0.140302889,0.287321589,0.154169265,1.124419853,0.572468402,0.305820643,0.486937184,0.488124619,0.944756557,1.038882122,0.665544216,0.023922112,0.640528715,0.713301332,0.135340272,1.030112562,0.567468575,0.76352183,0.387527267,0.931940611,0.593936767,0.628502648,0.545514368,1.026168841,0.997524459,-0.189606872,0.52333885,0.553803145,0.310855371,0.424501976,0.258090376,0.482684015,1.296526465,0.481463721,0.719663009,0.82503292,0.662326636,0.517684142,0.210033931,1.259960856,0.499344825,1.69756073,1.099700745,0.158286879,0.214276059,0.787423381,0.287600832,0.021619618,0.161397884,0.49216729,-0.00799065,0.409004336,0.136191202,0.57809293,0.383837625,0.411557708,0.221338241,0.300790674,-0.058224916,0.358062491,0.640267205,0.783747179,-0.033321844,0.161987591,0.370937905,0.422987933,0.080109316,0.544063329,-0.035467767,-0.008485043,-0.804472238,0.417482682,0.044987251,-1.238103799,0.25713764,-0.110911502,1.170094375,-0.018556777,-0.109124506,0.507178333,0.723701332,0.87235104,0.278263446,-0.559576885,1.280274685,0.136247502,0.032087681,-0.808413852,-0.032638539,1.44141543,0.784826158,-0.700105041,0.27353778,0.567247207,0.354564131,0.402791538,0.243611882,0.474609628,0.117463807,-0.269373683,0.006485958,-0.247733716,-0.302130929,-0.031733858,0.031733858,0.356897102,-0.238506661,2.188759076,1.063208513,1.624988227,2.123022512,-0.063499636,0.063499636,0.327611816,0.276066339,0.179314864,0.344098987,1.430676651,1.099185214,-0.088033958,0.435032867,-0.179755344,-0.367651689,-0.120101144,1.043569985,1.764551309,1.03668049,2.547004,1.965551766,2.276763889,1.88880207,0.397297535,2.122639299,0.992353037,1.029621353,0.147417773,0.97870559,2.136887808,0.560111597,1.045535723,1.57352107,1.961539335,0.988671464
