,1000:1_0h_1,1000:1_0h_2,1000:1_0h_3,1000:1_24h_1,1000:1_24h_2,1000:1_24h_3,1000:1_4h_1,1000:1_4h_2,1000:1_4h_3,1000:1_8h_1,1000:1_8h_2,1000:1_8h_3,1:1000_0h_1,1:1000_0h_2,1:1000_0h_3,1:1000_24h_1,1:1000_24h_2,1:1000_24h_3,1:1000_4h_1,1:1000_4h_2,1:1000_4h_3,1:1000_8h_1,1:1000_8h_2,1:1000_8h_3,1:1_0h_1,1:1_0h_2,1:1_0h_3,1:1_24h_1,1:1_24h_2,1:1_24h_3,1:1_4h_1,1:1_4h_2,1:1_4h_3,1:1_8h_1,1:1_8h_2,1:1_8h_3,E_coli_0h_1,E_coli_0h_2,E_coli_0h_3,E_coli_24h_1,E_coli_24h_2,E_coli_24h_3,E_coli_4h_1,E_coli_4h_2,E_coli_4h_3,E_coli_8h_1,E_coli_8h_2,E_coli_8h_3
b3204,5.813395505279515,5.859189362824613,5.708217724293746,4.580443363168578,4.420558545073244,4.238271664736517,5.82191000958746,5.953216435040649,5.925586122102685,5.521620558290463,5.593508349579698,5.612268564510799,5.828074887235169,5.988732156389899,4.86633110449356,5.248109771941593,5.0613566210228536,4.637394757895507,5.284913753214239,6.07210252075056,5.308299820738491,5.815216688764375,5.583280884049371,6.096454831854331,5.8908223467756775,5.9851938485946095,5.447571003083614,4.2134760211245945,4.59733340014722,4.236958207996677,5.629442889737136,5.684861755616876,6.089963734910956,5.07708825152375,5.439430062421176,5.2273006003075375,5.646289769079136,5.77415785144792,5.871924987798553,4.570270846364786,4.827989821452562,4.727302048381173,5.883063574040293,5.875509979509562,5.927971743134809,5.607649181212977,5.5866002255718765,5.375375430329833
b3205,5.595613177574492,5.683470361816246,5.535771738443401,3.695848859892286,3.713034937846671,3.749240232550111,5.49516884891818,5.510913412085193,5.557090847376744,4.908574059381353,4.975128716758063,4.833837513105872,5.527801122792024,5.591486547611474,4.413474135229135,4.345761030158519,4.384866505869219,3.7539062549009703,5.33816272174227,5.878607198252146,4.627015142344638,5.326552726074104,5.483041291317446,5.653723150138605,5.60425773681797,5.695419589074825,4.908174210606996,3.625163367256947,3.758334115331474,3.37353043354884,5.059253960564416,5.098498470061552,5.464682292807068,4.349753393565074,4.572414569410644,4.502717203652885,5.445851561934446,5.478705704362551,5.478476222041565,4.026241781303162,4.225867761655704,4.349098327200954,5.468484548953661,5.3246120940991934,5.3667892090532,4.971381842707013,4.905348177836838,4.749842422155193
b3206,2.106752230190032,2.091257315407898,1.5518094222983023,2.812828343082276,3.1554412773268563,2.5215784645935946,2.3890782635968826,2.897039335063167,2.681334527706196,2.0228012056687894,2.345770355108733,1.6872064088150434,0.0,4.79180173064273,3.859473171504169,3.12153976203534,3.268523237202994,3.456945679276651,0.0,4.349411268584136,3.8347462368435714,3.3220033889728677,2.465571470647258,0.0,2.4568790903862965,1.999240704165612,1.2837687464475418,3.0446041641802486,3.382075037081166,3.1472207575339275,2.223406085223657,2.440590411334872,2.5305535734501854,2.574084339080311,2.850840044273612,3.104374350837916,2.030456311586534,1.739660965413388,1.500435459134261,3.3528970771587283,3.338797460318108,3.4677092689172007,2.3411792816224324,2.090101523633633,2.327818318377365,2.0074405005756573,2.067958921995392,2.033993293634969
b3207,7.000606475347362,7.238628375416688,6.795512412983891,9.043627618955188,9.030206146960976,9.284880685332682,7.537266257939035,7.676610732908815,7.035799769134322,8.406020681785112,8.418660794683566,8.414407426604402,6.648946065172451,7.239026128374334,6.464465048259084,8.685227861122794,8.747664705121021,8.752112110022143,7.188081767118802,7.1232246506139925,7.0158531544891725,7.361624192777218,7.29956015929966,7.762446657161544,6.612955894523348,7.205093260655358,6.279934998917128,8.954361183272235,9.058304561600137,8.55131533363829,7.776596425202325,7.991404950421943,7.513435708607624,8.59130031242639,8.436914378508607,8.397904354861772,6.778046877970383,6.906564203498728,7.266763136883872,8.735624875326167,8.47358406356135,8.621110125814395,7.62137161621069,7.723797446916448,7.123964950775426,8.372637057917498,8.447812902674283,8.56418609216719
b3208,3.4653390163185382,3.659342283172831,3.081002318537644,0.8502297766378015,0.6756633279021149,0.8268732048808947,3.8667456458055023,4.062849567599724,3.761930187270718,2.700573153273774,2.8765082741542027,2.791317833673582,2.852317128829602,2.5005726160611355,2.9118746206576094,1.5455610663390176,1.2756820910567024,1.6703573469792703,3.139164181624861,4.464401446143572,4.23163025576895,3.686554948834757,3.4202624717887287,4.006394386991948,4.0418566814306205,4.268993894065298,3.0806090830981265,0.4695212465889471,0.7082244945131089,0.0,3.049819309458789,3.3966658407587014,4.071294347583881,2.212442103007387,2.471174485947321,2.074016159390981,3.073339595127807,3.144622706369004,3.560472718842509,1.055139253690836,1.0542710324132067,1.24183268698191,3.916973808190452,3.936730669433104,4.1215734769687415,2.722681565205771,2.701775547032906,2.840487639680742
b3209,4.397659703152693,4.838035310510241,4.336537503705124,2.6958661018343,2.464737869941031,2.579160472084317,5.378561123800016,5.476334326936158,5.001616576321539,4.252710562945073,4.297761232116351,4.33303282503931,4.855169490039802,2.6006630527015013,5.367106992452168,3.394402955778616,2.5264150993615955,3.341088499420614,4.820974785337922,5.618177249037931,5.582096114444452,5.555806304914125,5.055322444029842,5.200734289211511,4.91544687376756,5.257865586105826,4.352594041498973,2.753331927733895,3.002828948863881,2.78193453910469,4.751556660698014,4.866295947281361,5.091667046053422,3.876918672396341,3.8487503924488538,3.915514821152808,4.391137924877944,4.441095462156232,5.307387709862698,2.77965502602215,2.889445496527405,2.9467354193850217,5.40127763172732,5.598331567967709,5.258774953651653,4.29514024433314,4.210936346342548,4.410653277276805
b3210,4.972170965228564,5.085899234748064,4.844927693432059,3.663324363200069,3.654305525747577,3.2001906878391666,4.614790560891375,4.85296247498586,4.929602785160035,4.222365094171248,4.449781362262905,4.069683927378763,4.681753223499465,4.9209046178200735,4.6451110944299545,3.912879641894628,3.9715526516737656,3.71169500781515,5.114013195659508,5.219974416274334,4.318221474826779,4.6802991170256325,4.451022757217144,4.764480204972254,5.076335893357816,5.054167753027409,4.62799315207643,3.6905472353763495,3.642236427495989,3.5334924150904103,4.165866205505683,4.113239702309894,4.633511503370115,4.236990565151983,4.496961196648197,4.202346376647554,5.013582098570313,4.695549257348383,4.956449106640083,3.759145599685489,3.756592116910833,3.823276697161133,4.567149719114754,4.867309364510208,4.966600721899539,4.360492877078582,4.26461181361806,4.039955138765365
b3211,4.162664182387236,4.1573051086615855,3.760060702744549,1.4234926425892818,1.5423137087336445,1.349764729090463,1.3239014236440736,1.4289006693098605,1.211897635082224,2.237365309311858,2.497486907181442,1.7964017851695906,4.506373550498858,3.585860874827309,4.016922722527918,1.727883840478345,1.9558392286692865,0.0,3.5729886211138178,4.224059541412405,4.211561852421005,3.47721798455466,4.300223474534117,4.251341039307159,3.57101889652196,3.609128327874275,2.9842938396325627,0.776704158246761,0.7308843565248881,0.2168334211044807,1.5976104445034245,1.8955913740250516,1.806702335257736,2.0630389364659805,2.4343586335442624,2.051968478544514,3.360866070730044,3.326516079440156,1.8593980675699453,0.5055726734803407,0.6251844067256671,0.7691409823014039,1.6964098887687642,1.690098316389916,2.4506691496837307,2.4160607990390672,2.091628917168822,1.8897075650494413
b3212,5.369383434562625,5.182154690440584,5.839088870404158,1.079665812813987,1.4667955456805928,1.0738563725232586,3.893152333992133,4.233182864332724,4.925974449646085,4.086482986631983,4.203322111010843,4.1382549059278855,6.165306793420253,5.957965466723358,4.371412165393272,1.5558784936966696,1.5967188839331523,1.3402385506622714,6.731355411690744,6.0042153516521966,5.102881333489888,5.715854495305106,6.113300833723365,5.826635724946166,4.421727454874939,4.569563465771016,3.7483727443345742,1.0846733809645095,0.8289551496425894,0.6463831014542769,3.3342747488848845,2.763429245422412,4.711816959037788,2.328060619759785,3.064649404183851,2.746298004476816,5.056762347576689,4.394299339241716,5.301461101159482,1.3586536003215537,1.451782955077078,1.230808448089603,4.077058863217568,4.314243998996257,4.955951455218893,4.247091264129786,4.20933764932107,4.619917422106671
b3213,4.768666959949332,4.629888577965,4.851834312050422,1.275896003357034,1.6448076908610425,1.163936014917328,3.15792657634637,3.795771588678427,4.740563226856455,4.026089116711752,4.160420102401273,3.995187494908968,6.099379213247634,5.741139697400689,4.800879044079666,1.0633366349530866,1.6901215700319143,0.0,6.6198342550373495,5.745380678868779,3.579254048619024,5.210460677046061,5.573909585804316,5.552954968181678,4.450038319692509,4.718812711453699,3.4621019904518198,0.7311512366429572,1.0168611718324383,0.8195844004535953,2.57210055863788,2.411084836574624,4.343377837749069,2.1927331498087983,2.8647366629302407,2.860775272790582,4.856287518308962,4.430402056933048,4.97137308701701,1.3313747277495684,1.4851435057565658,1.233945989925056,3.329439902808456,3.4432663910784584,4.478183078757272,3.970807926663983,4.173854758526296,4.358110392943027
b3214,2.214929457805748,2.186023542174987,2.740337157420347,0.0,0.1234695188085,0.1858755204446449,1.4708489732187957,2.270280760329701,3.3094944259555743,0.5424729031167541,1.045586645318696,0.8371583144075366,0.0,0.0,2.866354041537051,0.0,0.0,0.0,0.0,3.518424686229776,0.0,3.313567738567279,2.7142164893650738,2.336716699317444,2.4341537931040067,2.2163791406424016,3.199494434940356,0.0,0.0,0.0,0.3615623709198978,0.3088966131802846,2.676682370261307,0.3697731018493346,0.5465079150833798,0.4988126637211957,2.5584010090081293,1.4077290210902675,2.310079595625479,0.0,0.0639094301393373,0.2571676845630112,1.634280071218735,2.37205906210868,3.323378643290609,0.6436717563353093,0.693940372205708,0.5091847392832065
b3215,0.9003024130133526,0.5239568880067169,0.755370942618877,0.0,0.0,0.0,0.1868153322755587,0.5474675714129777,0.318567425051349,0.3422731346954439,0.2411791646577761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2241064355464584,1.3619931657627955,1.840033794057572,0.3587054069911171,0.1413846648663076,0.1239516403678733,0.0,0.0,0.0,0.0,0.241731200972371,0.1363747653437868,0.1561658818772011,0.0,0.8253809780959597,0.217779079402601,0.4052955077445926,0.2482558665501573,0.0,0.3177090670149948,0.0643566729415498,0.0,0.370030762308479,0.6277811171334583,0.3821400423015889,0.2995647197083885,0.0
b3216,1.6367150888161288,1.962205201515441,1.3179439546562235,0.7057637854968016,0.9888753265936424,0.8093613990971822,2.0251631539572097,2.48046413331232,1.9341159937005248,1.510186347964431,1.3834302839680566,1.2435271150573777,0.0,0.0,1.2978058263702912,1.5291761179391514,1.1335047265647256,0.3647125383963072,2.048837734569837,2.7091096528990795,2.4318071879148366,2.138254753407996,1.6320918706110263,2.303166022177696,1.3488396259772013,1.4416499839288055,1.2435892288145505,1.0416575650818594,0.6657923447622706,0.8015455956721018,1.5783393074810272,1.878013527221904,1.800278114070606,1.1024838793104503,1.037336279281173,1.2942764967080298,1.2672581346190293,0.9824768042910376,1.149304297785812,1.0704501545706564,1.197029831453151,1.232542082297856,1.975615715311959,2.000835700587545,1.9821822043694164,1.3613690328811097,1.1163634155043909,1.3825862170954726
b3218,0.5616819140392053,0.3328189585775906,0.159170939456422,0.0,0.0975621788928512,0.2765629034324706,0.0682815783383726,0.7355440815985668,0.6208185641300497,0.5722738778403008,0.2233263210542522,0.1858817018173841,0.0,3.2559918757824144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6926826469796495,3.1297088542307776,0.0943662475580189,1.021167180094804,0.0,0.0,0.0,0.2066474355540108,0.0815028211798641,0.3855258672068066,0.1832133638269225,0.0,0.0,0.3208279507671119,0.2240432634880558,0.2430162409992666,0.0925293747696132,0.0468637785546198,0.0501840984385859,0.1285816891829336,0.1832243176328021,0.2203267368821619,0.0823692762626311,0.2280857220973235,0.0,0.3672667184709035
b3219,1.6340156101643992,2.0688582416799712,1.7442035055457945,1.9156145656888512,1.6225876841173308,1.6372480245026582,2.428815346734962,2.5829984876605345,2.223637325109669,2.236140779242451,2.202270300450589,1.7165145381383085,0.0,2.515819174932072,2.286573067089805,1.8331122109671063,1.287672835459342,2.838082882160613,0.0,2.915672928577329,2.903679612262839,3.3366832758810685,2.357878812732647,1.7895037794389308,1.837466238784229,2.3314792228663914,1.31723527312087,1.53805872534485,1.5771838347229423,1.4939732938637496,2.2854258875547413,2.2775490211142597,2.350529508222626,1.6050249239797598,1.861170689627136,1.8481378427983015,1.2583636341866558,0.7557145565947274,1.753549718495614,1.357995325212694,1.7186346186592378,1.7393108648967446,2.263898472416507,2.2877290472655702,2.31871432380401,1.9273487090560568,2.0464850348721098,1.41999950552748
b3220,1.9726867678544453,2.472535752157512,1.6344165380212985,1.4464452378391746,1.3012120019680535,1.1242918858214188,2.132550823878566,1.9911972487262104,2.129224060940909,1.9348078580038388,2.025905251171764,1.6495385973907406,2.4468872154152703,2.1079675019163946,0.0,1.467692337042778,1.6953134067949127,1.050374009982571,0.0,3.2920419144956314,2.4814950356205463,2.1863479484604675,1.6760427785710574,3.143599909533968,2.2713643005036803,2.32918622852224,1.8264446967246928,0.7709420501783576,1.4654664771501982,0.9543857956019572,1.932680869047088,1.817182633829468,2.192375250609366,1.8012340336092605,1.9760474145553597,2.0816998179586323,2.156860300197547,1.368814749125555,2.068575868319955,1.4958906730782071,1.6500490556039655,1.806898780180989,2.026449293324577,1.7800805805724078,1.9632968766587628,1.7269058074390191,1.811665701076354,2.0888646880016
b3221,3.4349973473572524,3.680238834408713,2.8760481761741388,3.8093773036808742,3.759867740418096,3.5727466282891203,4.638805419828072,4.816693155079458,5.268605328348846,3.7061145467332,3.5454048771581093,3.661633431808467,0.0,2.9200494449385963,4.016922722527918,3.971672329503904,4.185784596862087,3.612839358399889,0.0,2.3000516249708287,3.9921172511981977,4.932150687244221,3.764783382316416,5.780530379268669,4.861282962960101,5.135015920412798,2.914068719837445,3.676727251207757,3.761194178163194,3.4805577716392504,3.601414656929236,3.9085045374456575,5.691882823996089,3.777146880107833,3.7183980193681383,3.7741691307533336,5.340796591058956,3.0246502967029394,3.749933612724636,4.079242690659352,3.934979511661616,3.862957729528639,4.899373656027078,5.01741532482898,5.405839457469164,3.552928233542696,3.354520502082604,3.7007604056890657
b3222,3.54570889754086,3.436291163495529,3.011700749797088,3.481454145898048,3.580406306947116,3.3736681066688177,4.236090309771239,4.600819082285171,5.049501500447751,3.6709646476824216,3.455820271715773,3.432962958484806,4.013707934569877,0.0,2.1085663528839107,3.265170352644198,3.5453582434964326,2.94183839519987,2.964168997287023,3.211642946079841,0.0,5.132065585232459,3.5746886114111844,5.196182908631156,4.687765047099822,5.05915546193519,2.564835536546465,3.017897019406293,3.4526292294870395,3.1176546654831423,3.2943849096135702,3.653545874882402,5.477431831716443,3.558838563749738,3.369701311157697,3.539947134783972,5.429533912893245,2.829809180122339,3.3294955123097543,3.888137177005712,3.8849146425342607,3.939655404506484,4.398348351791931,4.6054214789417465,5.380100193093247,3.433379336052589,3.326680385536478,3.6953860639553486
b3223,3.959471567855635,3.4794073089222284,2.919891440021189,2.173345890613024,2.114445519091116,2.3307361314886665,3.841884441206815,4.4386610921652885,5.364751482359147,2.658565710874604,2.669304236113809,3.0825672782597966,2.904207097455504,2.5511562264660785,3.8487757126278153,2.174570320280737,2.397815676556168,2.314099538692851,4.262658282655663,1.952767388501241,2.939997327532163,5.341760205443858,4.3156432714554045,6.004294723466476,4.9069493462930485,5.364096664886397,2.81835490262676,2.0343823196079303,2.2349594768376084,1.9278128512266932,2.493787861872976,3.1614315121343,5.7440040826753735,2.405691270642465,2.608420411623994,2.4944041780047104,5.31770116815353,2.928390542050227,3.87407620268592,2.3299180577449974,2.1528788042159417,2.266820908141334,4.403248749809875,4.702735806884341,5.876210156361747,2.614276137077384,2.6738935306932894,3.1207070090096387
b3224,3.975632403025201,3.721445300487027,2.5587554244137087,3.126209340424709,3.1944595993094578,3.1221535605719937,4.384866519681158,4.97885086949865,6.626082784028416,2.821269499117356,2.979924386527478,3.249420468422004,3.2168640735232183,2.8572013363083157,4.103009266845605,3.136120434939285,2.6714840723944824,2.664366445428777,2.4679203254442648,3.69350121832571,4.523972422757743,6.541660791240949,5.699685618556606,6.913469715730037,6.159913301491496,6.557557914233745,3.7639259839908017,2.8735660271725947,2.859746713388438,2.2143751733370416,2.694627572841632,3.509590691029722,7.048528658861321,2.98686641582722,2.903505751468824,3.075333788542447,5.396042287301939,4.437628777171349,4.742569471430194,2.903399631235847,2.859710326496377,2.86512826433926,5.0171942228998505,5.152267144742178,6.584799171522865,2.8704783817509463,3.0062607622784823,3.417417867528561
b3225,5.7107736217752345,5.70433883935087,5.467255092575674,3.524053600168537,3.601346891300585,3.629854475753901,5.30592846627795,6.311318039516734,8.169504187174326,2.9458873639069094,2.852870910892056,3.224241069323101,4.993542390217389,4.704939594565243,5.4892874392480335,3.475014343939176,2.992869164077322,2.922582410464366,4.511329401721745,5.416394893427999,5.765302177512021,8.152183262134736,7.544868809072484,8.408299995486379,7.373491266842746,7.627694903858046,5.71206723673098,3.0106694097863143,3.2975599509992874,2.8402947010889337,2.9337169191714323,3.872743417467175,8.627269384892195,2.990073598500216,2.607862310253493,2.943743516569394,7.532002684524405,6.646178592349601,6.817310289355385,3.290278715684684,3.2781169535456804,3.110433143065998,5.879754234762885,6.622955119108852,8.079893129181446,2.9587100813121707,3.001669178737888,3.113863537135788
b3226,4.739382738632157,5.1039023474379,4.757989918612149,2.6894493073412566,2.353293245286128,2.403582181352535,4.572215645176168,4.806805376686663,4.958099809545345,3.907735127262825,4.037987453861246,3.559875808117881,4.665357443118783,4.738768848064911,4.043533080626076,2.962380877844605,3.072252643425664,2.9719966096406,4.964904486993416,4.162483196498598,4.835231096475974,4.285302126898833,5.00728503852902,5.010442764142465,4.704674059855005,4.863886451465272,4.348534550448984,2.3126127404825403,1.8522875497521332,2.3123856740233126,4.208619909774498,4.1467129453310765,4.922581511439924,3.4374234366763754,3.575137510312988,3.257659587582923,4.172377490735799,4.533500265848264,4.725567836236432,2.4694585891933447,2.9431944608369247,3.0059462540034065,4.520814667694217,4.712148913029897,4.831699554208148,4.066586039728827,4.085859192108803,3.777170880877701
b3227,0.3922969983015784,0.5185762904241097,0.2695082391205936,0.4854494219223709,0.5509436678319839,0.2057633791249791,0.699879398729819,0.5761743639212641,0.6867535453505133,0.6451341292556803,0.5668017295633688,0.6307081425526704,0.0,0.0,0.0,0.7793347986685824,0.6507536912060852,0.0,2.5470006288760323,0.0,0.0,1.3767274443007278,0.8890750657807953,1.2846847129099068,0.5769667729846739,0.5592425391243674,0.1784283185687548,0.4938735213037675,0.168077741080427,0.0,0.2179908110841555,0.6296879856605165,0.5839116673028388,0.1542616658024508,0.4506485165205742,0.690450398530043,0.4319444113289843,0.2965568358754982,0.1894296439122677,0.3931808570644661,0.6913708325358334,0.4218531380957166,0.4854211016746201,0.633277551242336,0.7458484788140208,0.5241011541719668,0.9194681406083498,0.7230927851848385
b3228,5.625656059512341,5.58038306041255,5.80935026274237,4.193149522075902,4.313262270015872,4.17941047767384,5.297240264324367,5.404746819088703,5.746892896456198,5.0402933070946325,4.993966872480885,4.978082402167059,5.480708291381547,5.365681567169317,6.183544663680288,4.007789202414723,4.490467789524096,4.127886339802582,5.559253201192659,5.935157344843544,5.700032405714433,4.838657668686318,5.335830989969244,5.308373012631081,5.285754225229868,5.211551803428625,5.517785960496894,3.6334120804917234,3.9662471685707694,4.003870487324286,4.795261963199508,4.763851522818164,5.282513166445304,4.538536469612254,4.830085298767558,5.009169324249847,5.318860731882965,5.328392737899018,5.357593215022218,4.7968349401614505,4.849871323870883,5.069677279983593,5.234846294396195,5.311342193358726,5.789680244674559,5.251654616953268,5.009884619378189,5.181925599928416
b3229,6.694461645558238,6.578589569863243,6.7985751184230185,4.97480520679177,5.057691491947237,4.885254219582402,6.37011506904196,6.507575398374911,6.92949724821573,6.1150485780282215,6.1674458256511215,6.097774039066167,6.857521442763381,7.069382298065143,7.147406369659281,5.456416592712457,5.466264283080047,4.766266348027827,7.0561520510105575,6.689970615706848,7.239853704835915,6.449780879632257,6.635628265005237,6.733727950591507,6.331084716919495,6.393215564058155,6.604866561511766,4.229444158570045,4.602593151825504,5.120002164298231,6.073507541803659,6.174834691311958,6.702057063846346,5.557492940598504,5.860737937502239,5.741375815681605,6.411998158228364,6.404219763286285,6.52598051740424,5.865042903689795,6.025246473012551,6.083899820901279,6.3265850934484,6.542132999026821,6.928600160625464,6.244086019900996,6.150430255369487,6.24952435964372
b3230,7.806601066692989,7.584033407776286,8.28646697717398,5.813366977767657,5.8664480893501,5.639523761009449,4.700602450300636,4.83113280273325,7.359787001560589,6.834259536084663,6.7763564431087735,6.791176677901281,7.570137420290218,8.157088159463948,8.415694729424459,6.182750897869269,6.228360655037738,5.34263632342424,8.03055656977174,7.5835017410190035,7.653731757006189,6.890129680062925,8.03540986211346,6.918516689473004,7.616441406262048,7.400459459406583,8.337195550940192,4.827812431573036,5.119698676332036,4.967561414548962,4.331209175852123,4.225336711667008,6.821363915284764,6.204746651983336,6.493656363577255,6.437462816349443,8.046865825087508,7.613479585783083,7.5934264802342355,6.355885233686849,6.469642445543896,6.610382366284745,4.799635066453557,4.780229267995183,7.36847203680454,7.075914007685364,6.9882359496822914,7.016480751667206
b3231,9.28531712416883,8.95543759957761,9.410948971192337,6.866699398680402,6.929316458599834,6.308488378173119,5.917211729548368,6.196986746249153,8.744187308828996,7.999119592271126,8.035054808430953,7.639317088093142,8.765664996367683,9.07435491904974,9.287542463358731,6.9171590597007455,7.129398012824669,6.054889886163602,9.146663227532075,8.493794578469169,8.936997993897739,7.930103753047275,8.973022102283169,8.036874827821599,8.964475398232954,8.781545627372854,9.23858025507797,5.69136592901534,6.033416786808593,5.620597513751774,5.613894633460257,5.715992218550167,7.859977484939282,7.29684797369964,7.744681953813001,7.287934861032005,9.343807183622584,8.872291056588377,8.615307707138621,7.503491223059044,7.611436301608617,7.673908286258765,5.8618785144411545,5.9947689689091765,8.446918567834366,8.121934595714421,8.041789995749086,7.885301766368426
b3232,4.31051137000589,4.3706689631692335,4.034589687259853,1.6734730719527005,1.9670588006619127,1.3981702703014864,3.3489038764396963,3.834878118425516,4.235509315740055,3.203956938820168,3.560084553897777,2.896707671427712,4.668363813431167,3.615164797447629,3.54727728664221,2.209318961125904,2.346865164181649,2.01563880019096,4.614220698219101,4.537874743687673,3.8030230202893662,3.5486349717445256,3.447144035058414,4.061352435178775,4.131618438592158,4.103060646450635,3.2222565336146505,1.3621308998402453,1.879353697710056,1.4336906772335736,2.868822553209354,3.139429543678729,3.882880517749276,2.884285081981275,3.0314627647805112,2.85295731469901,3.806016603423221,3.4519823933260767,2.814326930707636,2.391597070726433,2.482041414096367,2.3290488330009613,3.1595230430988885,3.3151797649539616,4.16616511797676,3.432935915915436,3.3364263052732217,3.101317862546919
b3233,6.007770148017688,5.877007746349644,6.012899757397609,5.862957840253332,5.975225716335606,6.173760954573741,6.014872020601296,6.372407155116698,6.448325066751052,5.867841770056983,6.022440944685068,5.760221532886618,6.037035593582441,6.847389823662191,6.201547483833638,5.964596026404631,5.8351570426193,5.844079499301493,6.407292279007884,6.870312473873991,6.268523116271687,6.312475725857488,6.655711454081466,6.894339283308439,6.134153025777427,5.927808062550785,5.973276660704072,5.951139241520619,6.058464225678851,5.977296581470504,5.404992927455345,5.546577986063723,6.447798800010696,6.023530313620752,6.109152132585851,6.037614943463035,6.29311955500247,5.564733400835165,6.276296111361432,5.988396375829551,5.957254095179731,6.157125427641289,5.973948151254332,6.301158519133612,6.499927351575344,5.918481396198215,6.037266774288338,5.883501868484345
b3234,3.798950351113434,4.336498851591395,3.2602079231043546,4.084024694468215,4.219829914039915,4.161533916967781,5.443145105769815,5.541362805980522,4.705785729700092,4.200243863564024,4.132341376532715,4.399058772207534,4.6578815673786025,4.001229064068314,3.9507120364160313,4.188156493512824,4.009188206705279,3.849697837379618,3.591989743748913,4.735079969615433,2.94827119858743,4.678689504499986,3.606094377714551,4.374572098047488,3.777844682615778,4.181192317349562,2.907987797510785,3.9250406677388665,4.084060462695851,3.764459074082728,4.531404266913126,4.832604723837714,4.97255800061389,4.048190725062611,3.998512242521504,4.126209669027571,3.5250425692561684,3.617598158818664,3.8327204530244368,4.250236433587747,4.283394735632142,4.282707559598817,5.517923175710821,5.443574973491592,4.903245724007879,4.077685802803365,4.053747933092791,4.4656505473033645
b3235,4.176639564425506,4.339441584371583,3.992148248448223,2.6168625154896894,2.238338712285288,2.4704342460032604,3.32532034036346,3.611144702107139,3.5297658174302557,3.371331905718919,3.409421416267364,3.34842380117554,0.0,2.1561429971215227,4.564013870327624,2.449315625033226,2.824744049962572,2.5477918921910976,4.917577936442797,4.419538887975152,3.5758349253115727,3.135698429170604,3.1365574480296123,3.0486090357685,4.00889343432565,3.8857597486607873,3.69798616534049,2.194550483784652,2.486466402335949,2.074183098413348,2.6574457906119,2.4971141119375764,3.4865967066636645,2.8954654771538717,3.200486756810102,3.1153879815428644,3.680731064792244,3.6363881829417752,3.1429871218326797,2.961837346596952,2.837473911310638,2.932322770208007,3.34413661887419,3.160565021002953,3.525319931163545,3.5671648209090834,3.5067424997339627,3.4985375595874366
b3236,6.553287427516662,6.699406177878712,5.892037399747727,6.059380060990464,6.042913540291125,5.818605996048204,8.486839262820942,8.363174392906279,8.010147060273361,8.02237841579471,8.01381853433022,8.114102987108643,6.730582008177223,6.941921946432177,7.357053519861327,6.836316296271938,6.944098320224661,6.342370033331148,6.671645680913089,6.6169335434535554,7.100172766718271,8.050545376883067,7.692976443859775,7.608475617601825,7.132168703503795,7.374418422835273,6.950803557653661,5.663092585840374,5.813665123344556,5.739287147070029,7.8077671387407,7.992572630660841,7.927498334911075,6.92004607258507,7.287396422641827,6.9254165674837065,5.961848391410214,6.905073615303822,7.215386126947778,6.266276819878628,6.48908354671099,6.545648390423058,8.483295795931747,8.063404024679118,8.010937533608626,8.101884454315677,7.986422923555787,8.335723295976607
b3237,5.805719591554882,5.959894552851941,5.400284475479096,4.903734641189886,4.735432493172663,4.646154300684651,5.4874790800106,5.436269274889074,5.720729835280571,5.772656783087542,5.898940507586001,5.72749831192117,5.87156985443931,6.032245773859103,6.128178708196085,4.747052767867247,4.737882760963725,4.571678830409119,4.239363432116806,5.711263028786483,6.702731784459458,5.868486176523347,5.785716923113627,6.494369411140095,5.827317293653693,6.364041171001333,5.799854245148148,4.729365000222279,4.6302080514937485,3.9813919035877774,5.575265792044618,5.578754600130141,5.186136687610838,5.577084640569916,5.680095797693628,5.690094824895103,5.48366992238053,5.6168313572540045,5.242739236342044,4.366234363522488,4.233510797983289,4.192078988412906,5.482985390300993,5.507974673193207,5.5444826286901545,5.859382488212708,5.837729037140019,5.605719506741026
b3238,4.254011825514377,4.571344711527417,5.605361997630931,5.802996409326296,5.466874278148386,6.391040841521811,4.912448043055419,4.768858629055573,4.148650052455471,3.7367030471560776,3.784291132019386,3.622635100065225,4.51277484686888,0.0,3.2193466273879507,5.771442403681356,5.454598003499888,6.329537624729205,4.126868426385141,4.562745175320348,5.238044407648009,2.966186296876109,0.0,2.677098046689809,2.546902958387552,3.338642919743983,2.9382213986153456,6.094988380945898,6.139516713741438,5.3789971960396175,4.922268713374119,4.797909483333539,3.9967676974069968,4.892144705550001,4.5799801301765175,4.905286567206515,3.1787994945146973,3.770956748583963,3.890021559020145,5.57719515735561,4.921158569449318,4.812430700479096,4.760612159477272,4.63148315218302,4.238064625335065,3.977051005321822,3.597248685100487,2.572084260641132
